,name,zipcode,county,state
63878,Taco Bell,6020,Hartford County,CT
63879,Taco Bell,6416,Middlesex County,CT
63880,Taco Bell,6810,Fairfield County,CT
63881,Taco Bell,6801,Fairfield County,CT
63882,Taco Bell,6239,Windham County,CT
63883,Taco Bell,6241,Windham County,CT
63884,Taco Bell,6118,Hartford County,CT
63885,Taco Bell,6108,Hartford County,CT
63886,Taco Bell,6088,Hartford County,CT
63887,Taco Bell,6082,Hartford County,CT
63888,Taco Bell,6340,New London County,CT
63889,Taco Bell,6514,New Haven County,CT
63890,Taco Bell,6106,Hartford County,CT
63891,Taco Bell,6042,Hartford County,CT
63892,Taco Bell,6450,New Haven County,CT
63893,Taco Bell,6481,Middlesex County,CT
63894,Taco Bell,6461,New Haven County,CT
63895,Taco Bell,6460,New Haven County,CT
63896,Taco Bell,6479,Hartford County,CT
63897,Taco Bell,6051,Hartford County,CT
63898,Taco Bell,6513,New Haven County,CT
63899,Taco Bell,6513,New Haven County,CT
63900,Taco Bell,6320,New London County,CT
63901,Taco Bell,6776,Litchfield County,CT
63902,Taco Bell,6851,Fairfield County,CT
63903,Taco Bell,6360,New London County,CT
63904,Taco Bell,6870,Fairfield County,CT
63905,Taco Bell,6477,New Haven County,CT
63906,Taco Bell,6062,Hartford County,CT
63907,Taco Bell,6489,Hartford County,CT
63908,Taco Bell,6901,Fairfield County,CT
63909,Taco Bell,6790,Litchfield County,CT
63910,Taco Bell,6066,Tolland County,CT
63911,Taco Bell,6492,New Haven County,CT
63912,Taco Bell,6704,New Haven County,CT
63913,Taco Bell,6704,New Haven County,CT
63914,Taco Bell,6779,Litchfield County,CT
63915,Taco Bell,6226,Windham County,CT
63916,Taco Bell,6096,Hartford County,CT
63917,Taco Bell,20002,District of Columbia,DC
63918,Taco Bell,20011,District of Columbia,DC
63919,Taco Bell,20260,District of Columbia,DC
63920,Taco Bell,20004,District of Columbia,DC
63921,Taco Bell,19701,New Castle County,DE
63922,Taco Bell,19962,Kent County,DE
63923,Taco Bell,19061,Delaware County,PA
63924,Taco Bell,19901,Kent County,DE
63925,Taco Bell,19947,Sussex County,DE
63926,Taco Bell,19709,New Castle County,DE
63927,Taco Bell,19963,Sussex County,DE
63928,Taco Bell,19804,New Castle County,DE
63929,Taco Bell,19713,New Castle County,DE
63930,Taco Bell,19971,Sussex County,DE
63931,Taco Bell,19933,Sussex County,DE
63932,Taco Bell,19805,New Castle County,DE
63933,Taco Bell,19803,New Castle County,DE
63934,Taco Bell,19808,New Castle County,DE
63935,Taco Bell,19804,New Castle County,DE
63936,Taco Bell,32615,Alachua County,FL
63937,Taco Bell,32714,Seminole County,FL
63938,Taco Bell,33572,Hillsborough County,FL
63939,Taco Bell,32703,Orange County,FL
63940,Taco Bell,32714,Seminole County,FL
63941,Taco Bell,32703,Orange County,FL
63942,Taco Bell,34266,DeSoto County,FL
63943,Taco Bell,33823,Polk County,FL
63944,Taco Bell,33823,Polk County,FL
63945,Taco Bell,33872,Highlands County,FL
63946,Taco Bell,33830,Polk County,FL
63947,Taco Bell,33430,Palm Beach County,FL
63948,Taco Bell,34480,Marion County,FL
63949,Taco Bell,33486,Palm Beach County,FL
63950,Taco Bell,33067,Broward County,FL
63951,Taco Bell,34110,Collier County,FL
63952,Taco Bell,33436,Palm Beach County,FL
63953,Taco Bell,34205,Manatee County,FL
63954,Taco Bell,34209,Manatee County,FL
63955,Taco Bell,34207,Manatee County,FL
63956,Taco Bell,34203,Manatee County,FL
63957,Taco Bell,33511,Hillsborough County,FL
63958,Taco Bell,33510,Hillsborough County,FL
63959,Taco Bell,33511,Hillsborough County,FL
63960,Taco Bell,34609,Hernando County,FL
63961,Taco Bell,34602,Hernando County,FL
63962,Taco Bell,34601,Hernando County,FL
63963,Taco Bell,33513,Sumter County,FL
63964,Taco Bell,32011,Nassau County,FL
63965,Taco Bell,33990,Lee County,FL
63966,Taco Bell,33990,Lee County,FL
63967,Taco Bell,33055,Miami-Dade County,FL
63968,Taco Bell,32730,Seminole County,FL
63969,Taco Bell,32626,Levy County,FL
63970,Taco Bell,33756,Pinellas County,FL
63971,Taco Bell,33755,Pinellas County,FL
63972,Taco Bell,34695,Pinellas County,FL
63973,Taco Bell,33764,Pinellas County,FL
63974,Taco Bell,33762,Pinellas County,FL
63975,Taco Bell,33764,Pinellas County,FL
63976,Taco Bell,34756,Lake County,FL
63977,Taco Bell,34747,Osceola County,FL
63978,Taco Bell,32922,Brevard County,FL
63979,Taco Bell,32931,Brevard County,FL
63980,Taco Bell,33026,Broward County,FL
63981,Taco Bell,33065,Broward County,FL
63982,Taco Bell,33073,Broward County,FL
63983,Taco Bell,33071,Broward County,FL
63984,Taco Bell,33065,Broward County,FL
63985,Taco Bell,32327,Wakulla County,FL
63986,Taco Bell,32539,Okaloosa County,FL
63987,Taco Bell,32536,Okaloosa County,FL
63988,Taco Bell,34429,Citrus County,FL
63989,Taco Bell,33525,Pasco County,FL
63990,Taco Bell,33837,Polk County,FL
63991,Taco Bell,33324,Broward County,FL
63992,Taco Bell,33314,Broward County,FL
63993,Taco Bell,32119,Volusia County,FL
63994,Taco Bell,32114,Volusia County,FL
63995,Taco Bell,32114,Volusia County,FL
63996,Taco Bell,32744,Volusia County,FL
63997,Taco Bell,33442,Broward County,FL
63998,Taco Bell,33441,Broward County,FL
63999,Taco Bell,32435,Walton County,FL
64000,Taco Bell,32763,Volusia County,FL
64001,Taco Bell,33444,Palm Beach County,FL
64002,Taco Bell,32738,Volusia County,FL
64003,Taco Bell,32541,Okaloosa County,FL
64004,Taco Bell,33763,Pinellas County,FL
64005,Taco Bell,34222,Manatee County,FL
64006,Taco Bell,34224,Charlotte County,FL
64007,Taco Bell,32034,Nassau County,FL
64008,Taco Bell,32068,Clay County,FL
64009,Taco Bell,32003,Clay County,FL
64010,Taco Bell,33034,Miami-Dade County,FL
64011,Taco Bell,33315,Broward County,FL
64012,Taco Bell,33311,Broward County,FL
64013,Taco Bell,33907,Lee County,FL
64014,Taco Bell,33967,Lee County,FL
64015,Taco Bell,33901,Lee County,FL
64016,Taco Bell,33905,Lee County,FL
64017,Taco Bell,33966,Lee County,FL
64018,Taco Bell,33912,Lee County,FL
64019,Taco Bell,33908,Lee County,FL
64020,Taco Bell,34950,St. Lucie County,FL
64021,Taco Bell,32579,Okaloosa County,FL
64022,Taco Bell,32544,Okaloosa County,FL
64023,Taco Bell,32603,Alachua County,FL
64024,Taco Bell,32603,Alachua County,FL
64025,Taco Bell,32603,Alachua County,FL
64026,Taco Bell,32607,Alachua County,FL
64027,Taco Bell,32603,Alachua County,FL
64028,Taco Bell,33467,Palm Beach County,FL
64029,Taco Bell,34711,Lake County,FL
64030,Taco Bell,32502,Escambia County,FL
64031,Taco Bell,33844,Polk County,FL
64032,Taco Bell,33009,Broward County,FL
64033,Taco Bell,33012,Miami-Dade County,FL
64034,Taco Bell,33015,Miami-Dade County,FL
64035,Taco Bell,33016,Miami-Dade County,FL
64036,Taco Bell,33013,Miami-Dade County,FL
64037,Taco Bell,33013,Miami-Dade County,FL
64038,Taco Bell,33014,Miami-Dade County,FL
64039,Taco Bell,33010,Miami-Dade County,FL
64040,Taco Bell,33016,Miami-Dade County,FL
64041,Taco Bell,33012,Miami-Dade County,FL
64042,Taco Bell,33023,Broward County,FL
64043,Taco Bell,33004,Broward County,FL
64044,Taco Bell,33021,Broward County,FL
64045,Taco Bell,33024,Broward County,FL
64046,Taco Bell,33033,Miami-Dade County,FL
64047,Taco Bell,33030,Miami-Dade County,FL
64048,Taco Bell,34654,Pasco County,FL
64049,Taco Bell,34120,Collier County,FL
64050,Taco Bell,34453,Citrus County,FL
64051,Taco Bell,32256,Duval County,FL
64052,Taco Bell,32246,Duval County,FL
64053,Taco Bell,32257,Duval County,FL
64054,Taco Bell,32223,Duval County,FL
64055,Taco Bell,32224,Duval County,FL
64056,Taco Bell,32208,Duval County,FL
64057,Taco Bell,32224,Duval County,FL
64058,Taco Bell,32207,Duval County,FL
64059,Taco Bell,32246,Duval County,FL
64060,Taco Bell,32205,Duval County,FL
64061,Taco Bell,32205,Duval County,FL
64062,Taco Bell,32207,Duval County,FL
64063,Taco Bell,32254,Duval County,FL
64064,Taco Bell,32211,Duval County,FL
64065,Taco Bell,32218,Duval County,FL
64066,Taco Bell,32210,Duval County,FL
64067,Taco Bell,32208,Duval County,FL
64068,Taco Bell,32257,Duval County,FL
64069,Taco Bell,32211,Duval County,FL
64070,Taco Bell,32250,Duval County,FL
64071,Taco Bell,34994,Martin County,FL
64072,Taco Bell,33458,Palm Beach County,FL
64073,Taco Bell,33477,Palm Beach County,FL
64074,Taco Bell,33709,Pinellas County,FL
64075,Taco Bell,34741,Osceola County,FL
64076,Taco Bell,34741,Osceola County,FL
64077,Taco Bell,34744,Osceola County,FL
64078,Taco Bell,34743,Osceola County,FL
64079,Taco Bell,34741,Osceola County,FL
64080,Taco Bell,34746,Osceola County,FL
64081,Taco Bell,34741,Osceola County,FL
64082,Taco Bell,34747,Osceola County,FL
64083,Taco Bell,33935,Hendry County,FL
64084,Taco Bell,32159,Lake County,FL
64085,Taco Bell,32024,Columbia County,FL
64086,Taco Bell,32025,Columbia County,FL
64087,Taco Bell,32746,Seminole County,FL
64088,Taco Bell,33853,Polk County,FL
64089,Taco Bell,33884,Polk County,FL
64090,Taco Bell,33461,Palm Beach County,FL
64091,Taco Bell,33463,Palm Beach County,FL
64092,Taco Bell,33801,Polk County,FL
64093,Taco Bell,33803,Polk County,FL
64094,Taco Bell,33805,Polk County,FL
64095,Taco Bell,33812,Polk County,FL
64096,Taco Bell,33805,Polk County,FL
64097,Taco Bell,33801,Polk County,FL
64098,Taco Bell,33462,Palm Beach County,FL
64099,Taco Bell,33774,Pinellas County,FL
64100,Taco Bell,33771,Pinellas County,FL
64101,Taco Bell,33313,Broward County,FL
64102,Taco Bell,34731,Lake County,FL
64103,Taco Bell,34788,Lake County,FL
64104,Taco Bell,33976,Lee County,FL
64105,Taco Bell,33596,Hillsborough County,FL
64106,Taco Bell,32064,Suwannee County,FL
64107,Taco Bell,33559,Hillsborough County,FL
64108,Taco Bell,33559,Hillsborough County,FL
64109,Taco Bell,32444,Bay County,FL
64110,Taco Bell,32063,Baker County,FL
64111,Taco Bell,33042,Monroe County,FL
64112,Taco Bell,33063,Broward County,FL
64113,Taco Bell,32448,Jackson County,FL
64114,Taco Bell,32448,Jackson County,FL
64115,Taco Bell,32548,Okaloosa County,FL
64116,Taco Bell,32935,Brevard County,FL
64117,Taco Bell,32952,Brevard County,FL
64118,Taco Bell,32922,Brevard County,FL
64119,Taco Bell,33174,Miami-Dade County,FL
64120,Taco Bell,33172,Miami-Dade County,FL
64121,Taco Bell,33177,Miami-Dade County,FL
64122,Taco Bell,33186,Miami-Dade County,FL
64123,Taco Bell,33122,Miami-Dade County,FL
64124,Taco Bell,33177,Miami-Dade County,FL
64125,Taco Bell,33183,Miami-Dade County,FL
64126,Taco Bell,33184,Miami-Dade County,FL
64127,Taco Bell,33185,Miami-Dade County,FL
64128,Taco Bell,33193,Miami-Dade County,FL
64129,Taco Bell,33157,Miami-Dade County,FL
64130,Taco Bell,33193,Miami-Dade County,FL
64131,Taco Bell,33157,Miami-Dade County,FL
64132,Taco Bell,33169,Miami-Dade County,FL
64133,Taco Bell,33135,Miami-Dade County,FL
64134,Taco Bell,33133,Miami-Dade County,FL
64135,Taco Bell,33133,Miami-Dade County,FL
64136,Taco Bell,33137,Miami-Dade County,FL
64137,Taco Bell,33122,Miami-Dade County,FL
64138,Taco Bell,33142,Miami-Dade County,FL
64139,Taco Bell,33185,Miami-Dade County,FL
64140,Taco Bell,33162,Miami-Dade County,FL
64141,Taco Bell,33138,Miami-Dade County,FL
64142,Taco Bell,33143,Miami-Dade County,FL
64143,Taco Bell,33144,Miami-Dade County,FL
64144,Taco Bell,33125,Miami-Dade County,FL
64145,Taco Bell,33173,Miami-Dade County,FL
64146,Taco Bell,33155,Miami-Dade County,FL
64147,Taco Bell,33144,Miami-Dade County,FL
64148,Taco Bell,33165,Miami-Dade County,FL
64149,Taco Bell,33130,Miami-Dade County,FL
64150,Taco Bell,33056,Miami-Dade County,FL
64151,Taco Bell,33014,Miami-Dade County,FL
64152,Taco Bell,32583,Santa Rosa County,FL
64153,Taco Bell,33025,Broward County,FL
64154,Taco Bell,33056,Miami-Dade County,FL
64155,Taco Bell,32550,Walton County,FL
64156,Taco Bell,32726,Lake County,FL
64157,Taco Bell,33813,Polk County,FL
64158,Taco Bell,34105,Collier County,FL
64159,Taco Bell,34110,Collier County,FL
64160,Taco Bell,34112,Collier County,FL
64161,Taco Bell,34116,Collier County,FL
64162,Taco Bell,32566,Santa Rosa County,FL
64163,Taco Bell,33556,Hillsborough County,FL
64164,Taco Bell,34690,Pasco County,FL
64165,Taco Bell,34653,Pasco County,FL
64166,Taco Bell,32132,Volusia County,FL
64167,Taco Bell,32580,Okaloosa County,FL
64168,Taco Bell,32541,Okaloosa County,FL
64169,Taco Bell,33901,Lee County,FL
64170,Taco Bell,33161,Miami-Dade County,FL
64171,Taco Bell,33162,Miami-Dade County,FL
64172,Taco Bell,34287,Sarasota County,FL
64173,Taco Bell,33334,Broward County,FL
64174,Taco Bell,34473,Marion County,FL
64175,Taco Bell,34470,Marion County,FL
64176,Taco Bell,34471,Marion County,FL
64177,Taco Bell,34475,Marion County,FL
64178,Taco Bell,34474,Marion County,FL
64179,Taco Bell,34472,Marion County,FL
64180,Taco Bell,34432,Marion County,FL
64181,Taco Bell,34734,Orange County,FL
64182,Taco Bell,34974,Okeechobee County,FL
64183,Taco Bell,34677,Pinellas County,FL
64184,Taco Bell,32763,Volusia County,FL
64185,Taco Bell,32073,Clay County,FL
64186,Taco Bell,32073,Clay County,FL
64187,Taco Bell,32817,Orange County,FL
64188,Taco Bell,32827,Orange County,FL
64189,Taco Bell,32826,Orange County,FL
64190,Taco Bell,32837,Orange County,FL
64191,Taco Bell,32821,Orange County,FL
64192,Taco Bell,32809,Orange County,FL
64193,Taco Bell,32820,Orange County,FL
64194,Taco Bell,32822,Orange County,FL
64195,Taco Bell,32835,Orange County,FL
64196,Taco Bell,32806,Orange County,FL
64197,Taco Bell,32808,Orange County,FL
64198,Taco Bell,32805,Orange County,FL
64199,Taco Bell,32828,Orange County,FL
64200,Taco Bell,32803,Orange County,FL
64201,Taco Bell,32819,Orange County,FL
64202,Taco Bell,32811,Orange County,FL
64203,Taco Bell,32810,Orange County,FL
64204,Taco Bell,32812,Orange County,FL
64205,Taco Bell,32826,Orange County,FL
64206,Taco Bell,32837,Orange County,FL
64207,Taco Bell,32822,Orange County,FL
64208,Taco Bell,32835,Orange County,FL
64209,Taco Bell,32789,Orange County,FL
64210,Taco Bell,32809,Orange County,FL
64211,Taco Bell,32807,Orange County,FL
64212,Taco Bell,32117,Volusia County,FL
64213,Taco Bell,32117,Volusia County,FL
64214,Taco Bell,32765,Seminole County,FL
64215,Taco Bell,32514,Escambia County,FL
64216,Taco Bell,32177,Putnam County,FL
64217,Taco Bell,32907,Brevard County,FL
64218,Taco Bell,32905,Brevard County,FL
64219,Taco Bell,33403,Palm Beach County,FL
64220,Taco Bell,32137,Flagler County,FL
64221,Taco Bell,34684,Pinellas County,FL
64222,Taco Bell,34222,Manatee County,FL
64223,Taco Bell,32405,Bay County,FL
64224,Taco Bell,32401,Bay County,FL
64225,Taco Bell,32413,Bay County,FL
64226,Taco Bell,32407,Bay County,FL
64227,Taco Bell,32408,Bay County,FL
64228,Taco Bell,33026,Broward County,FL
64229,Taco Bell,33028,Broward County,FL
64230,Taco Bell,33024,Broward County,FL
64231,Taco Bell,32504,Escambia County,FL
64232,Taco Bell,32534,Escambia County,FL
64233,Taco Bell,32505,Escambia County,FL
64234,Taco Bell,32505,Escambia County,FL
64235,Taco Bell,32504,Escambia County,FL
64236,Taco Bell,32347,Taylor County,FL
64237,Taco Bell,33781,Pinellas County,FL
64238,Taco Bell,33563,Hillsborough County,FL
64239,Taco Bell,33566,Hillsborough County,FL
64240,Taco Bell,33324,Broward County,FL
64241,Taco Bell,33064,Broward County,FL
64242,Taco Bell,33069,Broward County,FL
64243,Taco Bell,33060,Broward County,FL
64244,Taco Bell,33068,Broward County,FL
64245,Taco Bell,33983,Charlotte County,FL
64246,Taco Bell,33954,Charlotte County,FL
64247,Taco Bell,34668,Pasco County,FL
